title,location,last_modified,price,seller_info,details,description,item_url
Woom Fahrrad,,"Zuletzt geändert:,17.06.2024, 19:42 Uhr",€ 300,,"Kettenschaltung,Trommelbremse,bis 35 cm,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-fahrrad-1350999263/
Woom 4 Kinderfahrrad rot,"Graz-Umgebung, Steiermark","Zuletzt geändert:,17.06.2024, 18:00 Uhr",€ 340,,"Rot,Gebraucht,Selbstabholung","Super leichtes, tolles Kinderfahrrad mit Glocke, Ständer und Trinkflasche zu verkaufen. 8 Gänge. Ist in gutem Zustand, lediglich Gebrauchsspuren am Lenker und den Bremsgriffen (siehe Fotos).",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-rot-965913040/
Woom 5,"Innsbruck-Land, Tirol","Zuletzt geändert:,17.06.2024, 17:23 Uhr",€ 450,,"Kettenschaltung,Felgenbremse,24 Zoll,Blau,Gebraucht,Selbstabholung",Verkaufen unser woom 5,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-1310174973/
Frog 52,Kärnten,"Zuletzt geändert:,03.07.2024, 18:23 Uhr",€ 300,,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Orange,Gebraucht,Selbstabholung",Frog ist die Alternative zu woom.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/frog-52-1760387909/
"Kinderfahrrad Woom 3, 16 Zoll, rot mit Schutzblech & Ständer","Innsbruck-Land, Tirol","Zuletzt geändert:,17.06.2024, 16:54 Uhr",€ 350,,"Rot,Gebraucht,Selbstabholung, Versand",Gepflegtes woom 3 Fahrrad,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-3-16-zoll-rot-mit-schutzblech-staender-802089601/
Kinderfahrrad Woom 3 gelb inkl. Orig. Seitetänder und Klingel,"Amstetten, Niederösterreich","Zuletzt geändert:,17.06.2024, 14:45 Uhr",€ 320,,"bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",Woom 3 inkl. Klingel und Seitenständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-3-gelb-inkl-orig-seitetaender-und-klingel-1621731876/
Kinderfahrrad Conway MS 160,4100 Ottensheim,"Zuletzt geändert:,27.06.2024, 13:58 Uhr",€ 190,Privatperson,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",Ich verkaufe ein Conway MS 16 Kinderfahrrad 16 Zoll in gutem Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-conway-ms-160-1406357781/
Woom 2 blau,"1220 Wien, 22. Bezirk, Donaustadt","Zuletzt geändert:,17.06.2024, 14:17 Uhr",€ 330,Privatperson,"Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-blau-2058959213/
Superleichtes Rad FROG (wie ein Woom),"Leibnitz, Steiermark","Zuletzt geändert:,17.06.2024, 13:39 Uhr",€ 300,,"Weiß,Gebraucht,Selbstabholung",Frog Bike (wie ein Woom-Fahrrad),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/superleichtes-rad-frog-wie-ein-woom-1872306133/
WOOM 2,9800 Spittal an der Drau,"Zuletzt geändert:,28.06.2024, 11:51 Uhr",€ 340,Privatperson,"Kettenschaltung,Felgenbremse,bis 35 cm,bis 16 Zoll,Grün,Gebraucht,Selbstabholung, Versand","WOOM 2 , Absolut neuwertiger Zustand!!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-821426953/
Woom 2 inkl. Seitenständer,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,27.06.2024, 17:55 Uhr",€ 305,,"Rot,Gebraucht,Selbstabholung, Versand",Verkauft wird ein Woom 2 Fahrrad.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-inkl-seitenstaender-1553300427/
Woom 3 rot,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,17.06.2024, 12:17 Uhr",€ 370,,"Rot,Gebraucht,Selbstabholung",Woom 3 in rot,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-1456045465/
Woom 2 lila inkl. Fahrradständer,Kärnten,"Zuletzt geändert:,17.06.2024, 12:28 Uhr",€ 369,,"Violett,Gebraucht,Selbstabholung, Versand",kaum Gebrauchsspuren,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-lila-inkl-fahrradstaender-1209987632/
SPECIALIZED Hotrock 20 Zoll,"Eisenstadt - Umgebung, Burgenland","Zuletzt geändert:,17.06.2024, 12:14 Uhr",€ 270,,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/specialized-hotrock-20-zoll-1207247885/
Islabike 20 zoll leicht wie woom,"Urfahr-Umgebung, Oberösterreich","Zuletzt geändert:,17.06.2024, 10:23 Uhr",€ 199,,"Kettenschaltung,Felgenbremse,38 cm,20 Zoll,Rot,Gebraucht,Selbstabholung, Versand",Sehr guter Zustand!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/islabike-20-zoll-leicht-wie-woom-2039267126/
Woom 1 neuwertig!,8983 Bad Mitterndorf,"Zuletzt geändert:,21.06.2024, 13:45 Uhr",€ 190,Privatperson,"Violett,Neuwertig,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-neuwertig-1950729206/
Islabike Cnoc 14L,"1080 Wien, 08. Bezirk, Josefstadt","Zuletzt geändert:,17.06.2024, 10:22 Uhr",€ 210,Privatperson,"Kettenschaltung,Scheibenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Wir verkaufen ein Islabike CNOC 14 Zoll (large) Fahrrad.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/islabike-cnoc-14l-1052465612/
Woom 3,,"Zuletzt geändert:,17.06.2024, 09:45 Uhr",€ 370,,"Rot,Gebraucht,Selbstabholung, Versand",Woom 3 rot,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1041911504/
Woom 3,,"Zuletzt geändert:,17.06.2024, 09:45 Uhr",€ 370,,"Blau,Gebraucht,Selbstabholung, Versand",Woom 3 blau,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1128509336/
Woom 3 Kinderfahrrad,"Sankt Veit an der Glan, Kärnten","Zuletzt geändert:,17.06.2024, 09:15 Uhr",€ 250,,"Violett,Gebraucht,Selbstabholung","Verkaufe das Woom 3, super zum Fahrradfahren lernen.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1276155643/
Woom 4,"Melk, Niederösterreich","Zuletzt geändert:,17.06.2024, 08:57 Uhr",€ 450,,"Kettenschaltung,Felgenbremse,20 Zoll,Mehrfarbig,Gebraucht,Selbstabholung",Verkaufe Fahrrad WOOM 4 leichte Gebrauchsspuren nicht viel gefahren. Rechnung vorhanden voriges Jahr März gekauft.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1821787891/
Woom bike 4,Niederösterreich,"Zuletzt geändert:,05.07.2024, 20:43 Uhr",€ 410,,"Tretlagerschaltung,Trommelbremse,50 cm,20 Zoll,Blau,Gebraucht,Selbstabholung","Woom bike 3 , 20 zoll",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-bike-4-1322351319/
26 Zoll Kinderfahrrad WOOM NOW 6,"Steyr-Land, Oberösterreich","Zuletzt geändert:,01.07.2024, 13:15 Uhr",€ 499,,"Kettenschaltung,Scheibenbremse,26 Zoll,Blau,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/26-zoll-kinderfahrrad-woom-now-6-1043497467/
Woom3 Kinderfahrrad,,"Zuletzt geändert:,17.06.2024, 08:12 Uhr",€ 330,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Wir verkaufen unseres Woom3 Kinderfahrrad mit Woom ständer und Woom Glocke.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom3-kinderfahrrad-1259046552/
Woom 2 Purple Haze,"Leibnitz, Steiermark","Zuletzt geändert:,17.06.2024, 08:15 Uhr",€ 349,,"Felgenbremse,bis 35 cm,bis 16 Zoll,Violett,Gebraucht,Selbstabholung, Versand",Absoluter Originalzustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-purple-haze-1188145597/
Kinderfahrrad WOOM NOW 6 26 Zoll,"Linz Land, Oberösterreich","Zuletzt geändert:,01.07.2024, 13:18 Uhr",€ 499,,"Scheibenbremse,26 Zoll,Blau,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-now-6-26-zoll-1799190781/
"Neuwertiges Woom 3 mit original woom Klingel, Ständer, Schutzbleche und Gepäckträger","Leibnitz, Steiermark","Zuletzt geändert:,17.06.2024, 07:43 Uhr",€ 499,,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/neuwertiges-woom-3-mit-original-woom-klingel-staender-schutzbleche-und-gepaecktraeger-1177602799/
Woom 2,"Mattersburg, Burgenland","Zuletzt geändert:,16.06.2024, 22:53 Uhr",€ 300,,"bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",Woom 2 Gelb,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1934545667/
Woom 6 off!,8850 Auen,"Zuletzt geändert:,17.06.2024, 07:41 Uhr",€ 899,Privatperson,"Schwarz,Neuwertig,Selbstabholung",Verkaufen neuwertiges Woom 6 off,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-6-off-1566404666/
Woom 3 inkl. Tasche,"Salzburg Stadt, Salzburg","Zuletzt geändert:,17.06.2024, 07:49 Uhr",€ 320,,"Blau,Neuwertig,Selbstabholung","Voll funktionsfähiges Woom 3 inkl. Fahrradtasche (original Woom), Klingel etwas zerkratzt",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-inkl-tasche-1400440681/
woom 4 / 20 Zoll,"Reutte, Tirol","Zuletzt geändert:,16.06.2024, 21:56 Uhr",€ 440,,"Kettenschaltung,Scheibenbremse,Grün,Neuwertig,Selbstabholung, Versand",Sehr guter Zustand  - keine Gebrauchspuren,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-20-zoll-1447644597/
WOOM 3 in lila,,"Zuletzt geändert:,16.06.2024, 20:24 Uhr",€ 330,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung","Verkaufe ein WOOM 3 in lila inkl. Original-Woom Seitenständer, Klingel und Flaschenhalter",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-lila-1037915225/
Woom 3,"Neunkirchen, Niederösterreich","Zuletzt geändert:,24.06.2024, 21:28 Uhr",€ 290,,"Kettenschaltung,Felgenbremse,bis 35 cm,bis 16 Zoll,Grün,Gebraucht,Selbstabholung","Woom 3 mit Ständer und Klingel. Voll funktionstüchtig. Ist wirklich toll zu fahren. Auf den Bildern sind die follow me Kontakte noch drauf. Kann mit der Anhängevorrichtung (siehe meine andere Anzeige) zusammen abgegeben werden, ansonsten wird die Vorrichtung abmontiert.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1048904681/
Woom 3,"Mödling, Niederösterreich","Zuletzt geändert:,01.07.2024, 21:47 Uhr",€ 300,,"Blau,Gebraucht,Selbstabholung",Verkaufe gut erhaltenes Woom Fahrrad Größe 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1181512937/
"Woom 5 mit Gepäckträger, Kotflügel und Ständer",Oberösterreich,"Zuletzt geändert:,16.06.2024, 19:34 Uhr",€ 470,,"Kettenschaltung,Felgenbremse,24 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-mit-gepaecktraeger-kotfluegel-und-staender-783419150/
Kinderfahrrad - Fahrrad rot - Wild Cross 20,"Neunkirchen, Niederösterreich","Zuletzt geändert:,22.06.2024, 06:38 Uhr",€ 350,,"Kettenschaltung,Felgenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung","Verkaufe unser 1 Jahr altes KTM Fahrrad (20 Zoll), da unser Sohn einen enormen Wachstumsschub gemacht hat. Neupreis + Zubehör 540€",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-fahrrad-rot-wild-cross-20-1049736431/
"Woom 5 bike Kinderfahrrad + Helm grün 24""","Zell am See, Salzburg","Zuletzt geändert:,16.06.2024, 18:21 Uhr",€ 550,,"bis 35 cm,Grün,Gebraucht,Selbstabholung",Wir verkaufen ein Woom 5 Rad in grün inkl. passendem  Woom Helm dazu.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-bike-kinderfahrrad-helm-gruen-24-1254701497/
Woom 3 lila,,"Zuletzt geändert:,16.06.2024, 18:13 Uhr",€ 330,,"Violett,Gebraucht,Selbstabholung","Wir verkaufen ein Woom 3 in lila. Der Zustand ist einwandfrei. Einige wenige Gebrauchsspuren sind vorhanden, siehe letztes Bild.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-1688847826/
"Trek Wahoo 20"" Kinderfahrrad","Baden, Niederösterreich","Zuletzt geändert:,16.06.2024, 18:06 Uhr",€ 210,,"Kettenschaltung,Felgenbremse,20 Zoll,Rosa,Gebraucht,Selbstabholung","Unsere Tochter benützt das Rad aktuell noch, bekommt aber demnächst ein neues und ich will Platz in der Garage. Das Trek Wahoo ist ein super Fahrrad. Nicht ganz so leicht wie Woom Fahrräder, aber trotzdem leichter als so manche Mitbewerber.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/trek-wahoo-20-kinderfahrrad-845922717/
Woom 3,Niederösterreich,"Zuletzt geändert:,16.06.2024, 16:57 Uhr",€ 320,,"Blau,Gebraucht,Selbstabholung, Versand",Woom 3 mit Gepäckträger und Ständer zu verkaufen. In den Speichen sind „Rasselkugeln“ die aber ganz leicht auch abmontiert werden können. Gebrauchspuren siehe Fotos.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1250013767/
Woom 3,"Mödling, Niederösterreich","Zuletzt geändert:,16.06.2024, 16:26 Uhr",€ 330,,"Rot,Gebraucht,Selbstabholung",Gebraucht. Abholen in 2380 oder 1010.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1255171392/
Kinderfahrrad Woom Now 4,Steiermark,"Zuletzt geändert:,16.06.2024, 16:46 Uhr",€ 450,,"Blau,Gebraucht,Selbstabholung",Woom Now 4 mit Schultaschenhalterung vorne,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-now-4-1445712768/
"woom OFF 4, 20""","Sankt Pölten Land, Niederösterreich","Zuletzt geändert:,22.06.2024, 08:42 Uhr",€ 600,,"Kettenschaltung,Scheibenbremse,bis 35 cm,20 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-4-20-1609394199/
Woom Rad 4,"Gmunden, Oberösterreich","Zuletzt geändert:,16.06.2024, 15:38 Uhr",€ 400,,"Kettenschaltung,Gelb,Gebraucht,Selbstabholung",Schönes leichtes Kinder Bike gelb,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-rad-4-2138304493/
Woom 4 Zell am See,5751 Maishofen,"Zuletzt geändert:,16.06.2024, 15:39 Uhr",€ 420,Privatperson,"Blau,Gebraucht,Selbstabholung","Woom 4, leichte Gebrauchsspuren, 1. Eigentümer",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-zell-am-see-1204884274/
WOOM 3 in Grün,,"Zuletzt geändert:,16.06.2024, 15:35 Uhr",€ 350,,"Grün,Neuwertig,Selbstabholung",Verkaufen unser WOOM 3 inkl. Ständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-gruen-1510968873/
Woom 2,,"Zuletzt geändert:,21.06.2024, 22:58 Uhr",€ 330,,"Kettenschaltung,Scheibenbremse,bis 35 cm,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",.. verkaufe hier das Woom 2 meine Sohnes wie auf den Fotos ersichtlich.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1429159753/
Woom Fahrrad,"Leoben, Steiermark","Zuletzt geändert:,16.06.2024, 15:26 Uhr",€ 470,,"24 Zoll,Rot,Neuwertig,Selbstabholung","Verkaufe neuwertiges Woom Fahrrad 24 Zoll mit Fahrradständer, Klingel, Flaschenhalterung,",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-fahrrad-1997234233/
WOOM 4 OFF (Reserviert),"Mödling, Niederösterreich","Zuletzt geändert:,05.07.2024, 10:12 Uhr",€ 550,,"Nabenschaltung,Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-off-reserviert-1696397057/
Woom 3 original spritzschutz ab 2020,"Salzburg Stadt, Salzburg","Zuletzt geändert:,16.06.2024, 14:31 Uhr",€ 23,,"Schwarz,Neu,Selbstabholung, Versand",Leider habe ich das falsche gekauft. Ist somit unbenutzt und war noch nicht montiert.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-original-spritzschutz-ab-2020-1465291279/
"Woom 3 Grün, 16 zoll Kinderfahrrad","Linz Land, Oberösterreich","Zuletzt geändert:,30.06.2024, 08:23 Uhr",€ 350,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung, Versand",Wir geben ein woom 3 kinderfahrrad aus erster Hand ab. Inkl. Ständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-16-zoll-kinderfahrrad-1389187145/
Spezialized Hot Rock Kinderfahrrad,,"Zuletzt geändert:,16.06.2024, 13:51 Uhr",€ 160,,"Kettenschaltung,Felgenbremse,Rot,Gebraucht,Selbstabholung","Kein Woom, dennoch top Kinderfahrrad!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/spezialized-hot-rock-kinderfahrrad-1268069526/
Woom OFF AIR 4,,"Zuletzt geändert:,16.06.2024, 15:01 Uhr",€ 790,,"Scheibenbremse,Schwarz,Neuwertig,Selbstabholung",Baujahr 2023 schwarz,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-air-4-1785597836/
WOOM 3 FAHRRAD OHNE GANGSCHALTUNG,5500 Alpfahrt,"Zuletzt geändert:,30.06.2024, 21:06 Uhr",€ 320,Privatperson,"Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-fahrrad-ohne-gangschaltung-1188860040/
Woom Off 4,,"Zuletzt geändert:,16.06.2024, 13:21 Uhr",€ 600,,"bis 35 cm,20 Zoll,Schwarz,Gebraucht,Selbstabholung",Alle Details per Nachrichten,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-4-1517079882/
"WOOM OFF Air 4 20""",5741 Neukirchen am Großvenediger,"Zuletzt geändert:,27.06.2024, 13:22 Uhr",€ 480,Privatperson,"Kettenschaltung,Scheibenbremse,bis 35 cm,20 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-air-4-20-1086345024/
"Woom 3 lila Mädchenhit, top Zustand mit Zubehör",,"Zuletzt geändert:,16.06.2024, 12:27 Uhr",€ 425,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung, Versand","Das Fahrrad ist 2 Jahre alt, in sehr gutem Zustand, kaum Kratzer und technisch einwandfrei. Erstbesitz und relativ wenig gefahren.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-maedchenhit-top-zustand-mit-zubehoer-1961722657/
Woom 4 incl. Seitenständer & Klingel von Woom,,"Zuletzt geändert:,16.06.2024, 11:40 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,20 Zoll,Gelb,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-incl-seitenstaender-klingel-von-woom-1749971876/
Woom 3 Kinderfahrrad,9832 Pußtratten,"Zuletzt geändert:,16.06.2024, 11:54 Uhr",€ 330,Privatperson,"Rot,Neuwertig,Selbstabholung","Woom 3, 16 Zoll, mit Ständer und Klingel, wurde nur von einem Kind benutzt, keine Schäden- wie neu",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-783278358/
Woom,,"Zuletzt geändert:,04.07.2024, 22:01 Uhr",€ 300,,"Violett,Neuwertig,Selbstabholung, Versand","Es wurde ein paar mal benutzt,aber leider ist das Fahrzeug zu klein",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1607284432/
Woom 4 Fahrrad grün,"Mödling, Niederösterreich","Zuletzt geändert:,16.06.2024, 11:16 Uhr",€ 400,,"Grün,Gebraucht,Selbstabholung",Woom 4 Grün.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-fahrrad-gruen-1045567144/
Woom 3 kinderfahrrad,2732 Zweiersdorf,"Zuletzt geändert:,16.06.2024, 10:28 Uhr",€ 320,Privatperson,"Gelb,Gebraucht,Selbstabholung, Versand",Hallo,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-938511939/
"Genesis 14"" Lightweight Kinderfahrrad",8530 Kruckenberg,"Zuletzt geändert:,16.06.2024, 11:01 Uhr",€ 180,Privatperson,"bis 16 Zoll,Mehrfarbig,Gebraucht,Selbstabholung",Kinderfahrrad von Genesis in sehr gutem Zustand. Das Fahrrad wurde kaum benutzt.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/genesis-14-lightweight-kinderfahrrad-1743986639/
(reserviert) Naloo Chameleon 16 Zoll pink,6460 Imst,"Zuletzt geändert:,23.06.2024, 16:38 Uhr",€ 250,,"Rosa,Neuwertig,Selbstabholung","Naloo Chameleon 16"" Kinderfahrrad - die ""schweizer"" Anwort auf Woom!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/naloo-chameleon-16-zoll-pink-926597260/
Woom 2 top Zustand,"Weiz, Steiermark","Zuletzt geändert:,16.06.2024, 10:19 Uhr",€ 350,,"Scheibenbremse,Grün,Neuwertig,Selbstabholung",Woom 2 in grün,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-top-zustand-1425963591/
Woom 4,,"Zuletzt geändert:,20.06.2024, 08:54 Uhr",€ 390,,"Kettenschaltung,Felgenbremse,20 Zoll,Violett,Gebraucht,Selbstabholung","Woom 4 in gutem gebrauchten Zustand, da wenig gefahren und Lagerung immer indoor. Erstbesitz!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1436409487/
Woom 4 Fahrrad Kinder blau,,"Zuletzt geändert:,16.06.2024, 09:11 Uhr",€ 450,,"Felgenbremse,Blau,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-fahrrad-kinder-blau-936968554/
Frog Bike 16 Zoll - wie ein Woom!,"Wels-Land, Oberösterreich","Zuletzt geändert:,16.06.2024, 09:41 Uhr",€ 220,,"Felgenbremse,48 cm,Grün,Neuwertig,Selbstabholung","Da unser Sohn etwas ängstlicher war beim Fahrradfahren erlernen, wurde das Rad leider nicht oft genutzt. Mittlerweile fährt er mit der nächsten Größe.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/frog-bike-16-zoll-wie-ein-woom-1615889134/
Puky Leichtgewichtsfahrrad S Pro 16 Zoll,"Graz-Umgebung, Steiermark","Zuletzt geändert:,16.06.2024, 10:08 Uhr",€ 230,,"bis 16 Zoll,Mehrfarbig,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/puky-leichtgewichtsfahrrad-s-pro-16-zoll-2010223898/
Wie WOOM: NALOO Chamäleon 16' - Kinderfahrrad,"Graz, Steiermark","Zuletzt geändert:,26.06.2024, 14:25 Uhr",€ 169,,"bis 16 Zoll,Orange,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/wie-woom-naloo-chamaeleon-16-kinderfahrrad-1328593519/
Supurb - BO12 - 2017,8020 Graz,"Zuletzt geändert:,21.06.2024, 11:30 Uhr",€ 140,Privatperson,"bis 35 cm,bis 16 Zoll,Silber,Gebraucht,Selbstabholung, Versand",Supurb - BO12 - 2017,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/supurb-bo12-2017-1174293588/
Woom 3 mit Ständer und Kettenschutz,"Wolfsberg, Kärnten","Zuletzt geändert:,27.06.2024, 12:43 Uhr",€ 320,,"Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung, Versand",Verkaufe sehr gut erhaltenes woom 3 mit Ständer und Kettenschutz,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-mit-staender-und-kettenschutz-815733700/
Woom 3 - Neuwertig,,"Zuletzt geändert:,30.06.2024, 04:12 Uhr",€ 469,,"Blau,Neuwertig,Selbstabholung, Versand","Woom 3 mit Extras (Ständer, Schutzblech, Klingel, Reflektorlicht vorne und hinten)!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-neuwertig-2120289989/
Woom 4 - Neuwertig,,"Zuletzt geändert:,30.06.2024, 04:12 Uhr",€ 499,,"Blau,Neuwertig,Selbstabholung, Versand","Woom 4 mit Extras (Ständer, Schutzblech, Klingel, Reflektorlicht vorne und hinten)! Inkl. Getränkehalter!",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-neuwertig-1734142168/
Wie neu Kinderfahrrad Kubike 20L Zoll (wie Woom 4),"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,16.06.2024, 08:02 Uhr",€ 370,,"Kettenschaltung,Felgenbremse,45 cm,20 Zoll,Blau,Neuwertig,Selbstabholung","Sieht aus wie neu und gleiche Qualität wie Woom: Blaues Rad der Marke Kubike, 1.5 Jahre alt, in tadellosem Zustand.Mit Klingel, Lichtern Mudguards und Trinkflasche inkl Halterung.Leicht vom Gewicht und einfach zu fahren.Wird ohne den falschen Auspuff verkauft.Für 3-8 Jahre",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/wie-neu-kinderfahrrad-kubike-20l-zoll-wie-woom-4-914831900/
Woom 3 in blau,"Südoststeiermark, Steiermark","Zuletzt geändert:,16.06.2024, 06:24 Uhr",€ 350,,"bis 16 Zoll,Blau,Gebraucht,Selbstabholung","Verkaufen unser Woom 3, inkl. Seitenständer und Schutzblechen. Excl. Polizeiklingel und Speichensternen.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-blau-1180419513/
Woom 3,"Mistelbach, Niederösterreich","Zuletzt geändert:,16.06.2024, 06:37 Uhr",€ 375,,"Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1891914596/
"Kinderfahrrad (sehr hochwertig) , 20 Zoll",9500 Villach,"Zuletzt geändert:,15.06.2024, 22:39 Uhr",€ 250,Privatperson,"Kettenschaltung,Felgenbremse,20 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-sehr-hochwertig-20-zoll-1271649927/
WOOM 4 City,Salzburg,"Zuletzt geändert:,15.06.2024, 21:41 Uhr",€ 480,,"Kettenschaltung,Felgenbremse,Rot,Gebraucht,Selbstabholung","Wir verkaufen unsere 4er WOOM in dem Modell ""City"".",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-city-1985734748/
